account_id,value_group,account_value,event_month,offer_live,months_since_launch,tenure_months,product_count,churned_within_window,true_effect_prob
D010710,high,14910.89,19,1,7.0,38.1,6,0,-0.061954
D010711,low,2183.81,19,0,,29.6,2,0,0.0
D010712,high,54348.42,13,1,1.0,107.1,1,0,-0.023896
D010713,low,1450.84,17,0,,109.3,2,0,0.0
D010714,low,2547.23,4,0,,52.9,2,0,0.0
D010715,low,1019.33,8,0,,42.3,4,1,0.0
D010716,high,5274.84,7,0,,19.3,4,0,0.0
D010717,low,3912.23,15,0,,82.5,2,0,0.0
D010718,high,9268.31,15,1,3.0,11.8,1,0,-0.09765
D010719,high,6038.93,6,0,,43.8,1,1,0.0
D010720,high,5907.72,3,0,,24.8,3,0,0.0
D010721,low,3052.75,4,0,,16.9,1,0,0.0
D010722,low,1369.99,14,0,,38.4,1,0,0.0
D010723,low,3180.01,20,0,,44.4,2,1,0.0
D010724,low,1300.96,4,0,,23.1,2,0,0.0
D010725,low,1615.13,19,0,,11.1,3,1,0.0
D010726,low,1267.23,19,0,,48.5,2,0,0.0
D010727,high,5496.2,11,0,,68.1,2,0,0.0
D010728,high,13359.85,9,0,,82.2,1,0,0.0
D010729,high,11003.05,23,1,11.0,61.5,1,0,-0.057365
D010730,low,2553.43,2,0,,34.4,4,0,0.0
D010731,low,1021.65,1,0,,41.2,1,0,0.0
D010732,high,41468.96,21,1,9.0,74.5,5,0,-0.042413
D010733,high,11823.76,12,1,0.0,41.7,3,0,0.0
D010734,high,12347.99,10,0,,31.7,2,0,0.0
D010735,low,2275.4,14,0,,56.5,2,0,0.0
D010736,low,1814.98,5,0,,21.7,3,0,0.0
D010737,high,18763.53,1,0,,7.7,1,0,0.0
D010738,high,43949.74,18,1,6.0,59.2,1,1,-0.073183
D010739,low,2382.39,18,0,,17.8,1,0,0.0
D010740,high,6208.34,19,1,7.0,36.1,3,0,-0.053919
D010741,high,5413.02,5,0,,11.5,2,1,0.0
D010742,low,2859.3,9,0,,41.0,5,0,0.0
D010743,high,9288.97,21,1,9.0,20.9,5,0,-0.058574
D010744,low,3709.52,8,0,,108.3,5,0,0.0
D010745,low,3341.33,10,0,,14.6,1,0,0.0
D010746,low,1135.93,17,0,,102.4,2,0,0.0
D010747,high,7161.29,2,0,,97.1,6,0,0.0
D010748,high,8583.67,8,0,,50.1,1,0,0.0
D010749,low,1625.54,12,0,,40.2,5,0,0.0
D010750,high,7763.56,1,0,,61.3,4,0,0.0
D010751,low,1186.38,20,0,,104.4,2,0,0.0
D010752,high,6050.11,11,0,,24.4,2,0,0.0
D010753,high,23826.03,20,1,8.0,43.7,3,0,-0.052814
D010754,high,13219.12,14,1,2.0,76.0,1,1,-0.037136
D010755,high,6362.21,8,0,,11.9,1,0,0.0
D010756,low,2192.47,12,0,,62.2,2,0,0.0
D010757,high,8025.11,5,0,,70.2,2,0,0.0
D010758,low,386.84,13,0,,30.1,3,0,0.0
D010759,high,11944.2,5,0,,111.6,2,0,0.0
D010760,high,22976.68,16,1,4.0,17.0,1,0,-0.052388
D010761,high,10260.56,15,1,3.0,73.7,2,0,-0.09886
D010762,high,13178.76,5,0,,30.1,4,0,0.0
D010763,low,2877.75,23,0,,149.0,2,0,0.0
D010764,high,42461.32,11,0,,35.5,3,0,0.0
D010765,low,4031.35,15,0,,166.8,3,0,0.0
D010766,low,877.87,15,0,,38.9,3,1,0.0
D010767,low,1829.16,9,0,,13.9,3,0,0.0
D010768,high,16607.92,10,0,,47.1,4,0,0.0
D010769,low,1159.9,18,0,,56.3,1,0,0.0
D010770,high,7457.69,18,1,6.0,33.0,2,0,-0.045075
D010771,high,11990.76,23,1,11.0,23.2,4,0,-0.071307
D010772,high,6534.77,20,1,8.0,49.9,3,1,-0.093876
D010773,high,6789.0,21,1,9.0,76.6,3,0,-0.06489
D010774,low,932.23,2,0,,119.7,1,0,0.0
D010775,low,736.59,14,0,,90.3,1,0,0.0
D010776,high,23473.14,23,1,11.0,72.8,2,0,-0.097236
D010777,high,5978.82,19,1,7.0,92.8,2,0,-0.062243
D010778,high,21274.05,8,0,,105.1,4,0,0.0
D010779,low,654.9,4,0,,72.6,3,0,0.0
D010780,high,16502.81,18,1,6.0,30.0,2,0,-0.103592
D010781,low,1233.8,19,0,,187.7,2,0,0.0
D010782,high,7681.76,13,1,1.0,81.7,4,0,-0.02597
D010783,high,5518.86,7,0,,62.0,4,0,0.0
D010784,high,18954.92,18,1,6.0,8.8,5,0,-0.070411
D010785,high,5847.09,15,1,3.0,131.3,2,0,-0.042752
D010786,high,11727.38,7,0,,6.9,3,0,0.0
D010787,low,1939.96,17,0,,23.4,1,0,0.0
D010788,low,780.61,11,0,,93.2,4,0,0.0
D010789,high,12013.18,6,0,,16.4,5,0,0.0
D010790,low,2046.31,15,0,,97.6,1,0,0.0
D010791,low,2016.17,21,0,,95.3,2,1,0.0
D010792,high,28368.8,6,0,,73.6,3,0,0.0
D010793,high,10312.66,2,0,,33.6,2,0,0.0
D010794,low,3642.3,15,0,,56.3,3,0,0.0
D010795,low,147.52,23,0,,175.6,2,0,0.0
D010796,high,8450.38,3,0,,242.6,4,1,0.0
D010797,low,3350.76,10,0,,87.2,2,0,0.0
D010798,high,10944.3,9,0,,96.2,1,1,0.0
D010799,low,2079.49,21,0,,84.3,2,0,0.0
D010800,high,12904.25,21,1,9.0,35.4,3,0,-0.065752
D010801,low,2340.72,8,0,,28.7,1,0,0.0
D010802,low,1896.9,21,0,,51.8,5,0,0.0
D010803,low,1852.99,21,0,,36.3,3,0,0.0
D010804,low,974.75,12,0,,48.3,1,1,0.0
D010805,low,1405.61,10,0,,31.7,3,0,0.0
D010806,low,1017.43,4,0,,56.6,4,0,0.0
D010807,low,3633.03,23,0,,82.5,2,0,0.0
D010808,low,3778.13,20,0,,10.7,1,1,0.0
D010809,low,3819.52,19,0,,89.5,2,0,0.0
D010810,high,14247.99,11,0,,100.5,6,0,0.0
D010811,low,67.06,3,0,,126.1,1,0,0.0
D010812,low,1548.32,19,0,,37.5,2,0,0.0
D010813,high,5593.0,19,1,7.0,37.5,3,0,-0.037797
D010814,low,984.06,6,0,,13.9,2,0,0.0
D010815,low,4005.85,21,0,,217.8,1,0,0.0
D010816,low,2114.44,22,0,,42.9,1,1,0.0
D010817,high,12037.04,19,1,7.0,94.9,5,0,-0.03802
D010818,high,6803.0,6,0,,124.3,4,0,0.0
D010819,low,2448.88,13,0,,49.8,1,1,0.0
D010820,low,4390.58,12,0,,29.1,1,0,0.0
D010821,low,2587.7,15,0,,37.2,2,0,0.0
D010822,low,4032.37,0,0,,46.2,4,0,0.0
D010823,low,4506.16,18,0,,71.1,3,0,0.0
D010824,low,3734.99,16,0,,59.1,3,0,0.0
D010825,high,9899.44,4,0,,3.9,1,1,0.0
D010826,high,5047.16,13,1,1.0,43.0,4,0,-0.033139
D010827,low,314.35,15,0,,34.5,4,0,0.0
D010828,high,12693.88,5,0,,17.1,3,0,0.0
D010829,low,1869.18,1,0,,27.2,1,0,0.0
D010830,high,13348.02,18,1,6.0,22.2,3,0,-0.089161
D010831,high,6447.7,22,1,10.0,27.2,3,0,-0.073281
D010832,low,4491.08,8,0,,97.7,4,0,0.0
D010833,low,1940.24,13,0,,54.6,1,0,0.0
D010834,high,24283.84,19,1,7.0,49.5,5,0,-0.037587
D010835,high,10086.02,3,0,,28.1,2,0,0.0
D010836,high,9532.98,22,1,10.0,92.4,2,0,-0.03973
D010837,high,21291.73,10,0,,58.9,4,0,0.0
D010838,high,5998.0,14,1,2.0,5.8,4,0,-0.043802
D010839,low,3025.64,7,0,,300.0,4,0,0.0
D010840,high,5383.8,3,0,,76.6,2,0,0.0
D010841,low,3688.67,18,0,,129.2,2,0,0.0
D010842,high,17021.0,8,0,,102.1,3,0,0.0
D010843,low,3141.84,9,0,,50.1,4,1,0.0
D010844,low,1617.74,7,0,,52.6,1,0,0.0
D010845,high,7929.69,4,0,,74.7,2,0,0.0
D010846,low,4297.49,9,0,,78.3,2,0,0.0
D010847,low,1155.52,14,0,,66.4,2,1,0.0
D010848,low,4411.36,22,0,,37.3,4,0,0.0
D010849,high,10728.58,21,1,9.0,127.7,5,0,-0.037416
D010850,high,7057.13,4,0,,18.7,5,0,0.0
D010851,high,15217.87,15,1,3.0,19.9,1,0,-0.063029
D010852,high,16721.85,12,1,0.0,43.1,4,0,0.0
D010853,high,9886.35,4,0,,31.9,5,0,0.0
D010854,high,15858.85,23,1,11.0,49.6,1,0,-0.0324
D010855,low,4363.64,0,0,,49.4,3,0,0.0
D010856,high,16031.64,10,0,,27.5,2,0,0.0
D010857,low,2191.57,19,0,,12.1,2,0,0.0
D010858,high,7922.35,11,0,,50.6,2,0,0.0
D010859,high,5568.99,11,0,,41.2,1,0,0.0
D010860,low,3609.54,13,0,,91.6,4,0,0.0
D010861,high,5654.5,22,1,10.0,81.8,2,0,-0.043402
D010862,low,3163.23,7,0,,78.8,4,0,0.0
D010863,low,3099.2,1,0,,49.2,2,0,0.0
D010864,low,2516.59,8,0,,17.3,1,1,0.0
D010865,low,2497.68,12,0,,37.4,2,0,0.0
D010866,high,13756.86,22,1,10.0,59.3,1,0,-0.055687
D010867,high,16712.39,7,0,,64.5,5,0,0.0
D010868,low,1958.14,0,0,,25.7,3,0,0.0
D010869,high,8908.82,18,1,6.0,209.5,4,0,-0.016194
D010870,high,28151.02,7,0,,119.7,2,0,0.0
D010871,high,11515.79,2,0,,86.4,3,0,0.0
D010872,high,12096.3,8,0,,106.1,1,0,0.0
D010873,low,3593.04,12,0,,117.5,3,0,0.0
D010874,low,604.56,0,0,,52.8,2,0,0.0
D010875,low,4486.03,23,0,,55.2,2,1,0.0
D010876,high,27272.85,19,1,7.0,46.4,2,0,-0.055929
D010877,high,6081.63,14,1,2.0,23.0,3,0,-0.063243
D010878,low,4114.35,16,0,,165.6,2,0,0.0
D010879,low,2190.97,6,0,,64.7,1,0,0.0
D010880,low,1494.44,4,0,,31.5,4,0,0.0
D010881,high,15414.0,22,1,10.0,25.6,5,0,-0.03809
D010882,high,6098.27,22,1,10.0,36.3,2,0,-0.102449
D010883,high,6151.15,2,0,,60.8,2,0,0.0
D010884,high,5335.41,4,0,,67.5,2,0,0.0
D010885,high,7070.1,13,1,1.0,73.0,2,1,-0.020885
D010886,high,17117.87,12,1,0.0,120.3,3,0,0.0
D010887,high,11463.18,15,1,3.0,100.4,2,0,-0.061744
D010888,low,3081.94,5,0,,77.1,3,1,0.0
D010889,low,1369.07,19,0,,29.4,1,0,0.0
D010890,low,4047.32,22,0,,69.3,1,0,0.0
D010891,high,15799.35,13,1,1.0,47.3,1,0,-0.030753
D010892,high,7706.92,16,1,4.0,27.6,6,0,-0.055902
D010893,high,43899.05,4,0,,4.1,3,0,0.0
D010894,high,12302.91,7,0,,115.3,4,0,0.0
D010895,high,8003.61,3,0,,12.5,1,0,0.0
D010896,high,31941.83,0,0,,43.0,2,0,0.0
D010897,low,3321.29,3,0,,39.6,1,0,0.0
D010898,high,20635.7,2,0,,47.4,2,0,0.0
D010899,high,12108.07,16,1,4.0,61.5,5,0,-0.065347
D010900,high,10319.58,11,0,,29.7,1,0,0.0
D010901,high,7815.41,3,0,,8.2,2,1,0.0
D010902,low,1586.37,19,0,,120.7,2,1,0.0
D010903,low,1956.87,20,0,,41.8,1,0,0.0
D010904,low,4825.87,11,0,,75.6,2,0,0.0
D010905,low,1137.53,19,0,,40.2,1,0,0.0
D010906,high,8278.24,20,1,8.0,13.8,1,0,-0.062981
D010907,high,12027.19,20,1,8.0,62.8,6,0,-0.047264
D010908,low,716.86,11,0,,57.0,3,0,0.0
D010909,low,4803.94,12,0,,31.3,6,0,0.0
D010910,low,364.94,13,0,,81.0,3,0,0.0
D010911,high,17387.48,5,0,,7.6,3,0,0.0
D010912,low,2063.89,19,0,,92.8,1,0,0.0
D010913,high,8756.91,3,0,,35.7,3,0,0.0
D010914,low,4414.93,13,0,,19.8,1,0,0.0
D010915,high,6572.43,2,0,,70.9,3,0,0.0
D010916,high,5680.82,5,0,,65.8,2,0,0.0
D010917,low,2164.56,7,0,,83.5,4,0,0.0
D010918,low,2618.38,10,0,,103.1,1,1,0.0
D010919,high,7472.98,9,0,,42.2,2,0,0.0
D010920,high,30836.62,20,1,8.0,93.8,5,0,-0.036038
D010921,high,5712.75,8,0,,64.1,1,0,0.0
D010922,high,26083.3,2,0,,164.7,4,0,0.0
D010923,low,2303.65,16,0,,20.7,3,0,0.0
D010924,low,2585.96,18,0,,18.8,5,0,0.0
D010925,high,7428.79,4,0,,22.5,5,0,0.0
D010926,low,4639.39,14,0,,77.4,1,0,0.0
D010927,high,24070.39,3,0,,59.7,1,0,0.0
D010928,low,1506.38,7,0,,53.4,2,0,0.0
D010929,low,1615.23,9,0,,60.1,2,0,0.0
D010930,low,1358.33,15,0,,56.9,1,0,0.0
D010931,low,2118.03,23,0,,19.6,4,0,0.0
D010932,high,14643.59,11,0,,87.6,2,0,0.0
D010933,low,3607.09,18,0,,51.6,3,0,0.0
D010934,low,560.56,23,0,,87.3,2,0,0.0
D010935,low,2660.56,17,0,,115.7,3,0,0.0
D010936,high,5999.7,15,1,3.0,48.4,2,0,-0.092505
D010937,high,153441.75,18,1,6.0,9.5,6,0,-0.088123
D010938,low,2798.21,15,0,,70.7,1,0,0.0
D010939,low,4295.14,11,0,,61.5,4,0,0.0
D010940,high,27100.34,22,1,10.0,22.1,3,0,-0.055886
D010941,high,12687.45,6,0,,30.8,4,0,0.0
D010942,low,1327.06,4,0,,39.2,1,0,0.0
D010943,low,1154.22,16,0,,116.3,4,0,0.0
D010944,high,8683.76,2,0,,36.6,1,0,0.0
D010945,low,2862.78,0,0,,125.4,2,0,0.0
D010946,low,584.55,8,0,,88.4,3,0,0.0
D010947,high,10028.53,21,1,9.0,41.9,4,0,-0.05154
D010948,low,888.3,8,0,,13.3,1,1,0.0
D010949,high,14371.88,9,0,,61.2,4,1,0.0
D010950,low,1379.95,7,0,,91.8,2,0,0.0
D010951,low,1425.0,17,0,,136.8,1,0,0.0
D010952,low,3363.23,11,0,,12.5,2,0,0.0
D010953,high,13130.59,13,1,1.0,145.8,2,0,-0.022892
D010954,low,2072.28,2,0,,78.3,1,0,0.0
D010955,high,11120.81,20,1,8.0,71.9,5,0,-0.047816
D010956,low,2991.76,13,0,,8.9,2,0,0.0
D010957,low,3013.31,18,0,,98.8,1,0,0.0
D010958,high,19216.83,18,1,6.0,49.1,5,0,-0.046899
D010959,low,1344.88,11,0,,16.4,4,0,0.0
D010960,low,1042.27,22,0,,53.6,3,0,0.0
D010961,high,8846.18,23,1,11.0,60.6,2,0,-0.038841
D010962,low,1767.09,0,0,,95.2,1,0,0.0
D010963,high,19087.44,22,1,10.0,24.0,2,0,-0.064917
D010964,high,7288.6,18,1,6.0,45.7,2,0,-0.077854
D010965,low,4182.15,16,0,,46.2,3,0,0.0
D010966,high,54803.08,13,1,1.0,42.0,2,0,-0.033268
D010967,low,4168.49,2,0,,43.8,2,0,0.0
D010968,high,20339.94,14,1,2.0,69.6,2,0,-0.047314
D010969,high,9510.73,18,1,6.0,15.7,3,0,-0.092034
D010970,high,7487.67,23,1,11.0,3.6,4,0,-0.075361
D010971,low,1032.62,22,0,,32.6,3,0,0.0
D010972,low,2078.32,4,0,,40.4,4,1,0.0
D010973,low,1360.24,3,0,,38.5,1,1,0.0
D010974,high,11724.75,11,0,,27.0,2,0,0.0
D010975,low,1113.96,14,0,,44.6,3,1,0.0
D010976,low,2639.61,19,0,,47.4,2,0,0.0
D010977,low,2326.94,12,0,,27.2,1,0,0.0
D010978,high,8803.93,22,1,10.0,38.9,3,0,-0.051059
D010979,low,4255.11,8,0,,90.1,3,1,0.0
D010980,low,4829.62,6,0,,46.4,1,0,0.0
D010981,low,681.42,5,0,,60.4,1,0,0.0
D010982,low,1515.98,11,0,,70.6,2,0,0.0
D010983,low,1187.65,13,0,,36.0,3,0,0.0
D010984,low,3136.76,10,0,,2.3,3,0,0.0
D010985,low,1047.44,9,0,,104.7,1,0,0.0
D010986,high,19315.98,18,1,6.0,38.4,4,0,-0.123409
D010987,low,651.58,0,0,,13.5,4,0,0.0
D010988,high,12759.12,12,1,0.0,64.4,3,0,0.0
D010989,low,4198.35,3,0,,4.3,1,1,0.0
D010990,low,4625.34,1,0,,10.2,2,1,0.0
D010991,high,89186.53,15,1,3.0,30.5,1,0,-0.061405
D010992,low,1743.56,14,0,,58.0,5,0,0.0
D010993,low,1354.03,13,0,,56.7,3,0,0.0
D010994,low,3311.35,23,0,,20.9,1,1,0.0
D010995,low,2935.36,13,0,,32.7,1,0,0.0
D010996,high,6431.67,1,0,,95.0,2,0,0.0
D010997,high,5882.45,0,0,,28.7,1,0,0.0
D010998,low,3372.22,15,0,,33.9,2,0,0.0
D010999,low,770.78,21,0,,66.2,3,0,0.0
D011000,low,1662.41,3,0,,62.4,3,0,0.0
D011001,low,2929.77,21,0,,105.8,2,0,0.0
D011002,low,2894.48,17,0,,25.2,1,0,0.0
D011003,high,63821.62,7,0,,59.3,3,1,0.0
D011004,high,5655.21,12,1,0.0,214.6,1,0,0.0
D011005,high,11039.13,9,0,,180.1,1,0,0.0
D011006,low,3617.31,18,0,,6.4,4,0,0.0
D011007,low,402.47,8,0,,36.5,3,1,0.0
D011008,low,602.61,7,0,,38.7,2,0,0.0
D011009,high,7701.45,1,0,,63.4,2,1,0.0
D011010,low,4545.05,2,0,,45.8,1,0,0.0
D011011,high,6146.55,2,0,,98.2,1,0,0.0
D011012,high,5731.64,4,0,,47.5,4,0,0.0
D011013,high,6231.66,21,1,9.0,46.5,3,0,-0.063383
D011014,low,553.58,14,0,,160.3,3,1,0.0
D011015,high,8146.75,2,0,,7.4,5,0,0.0
D011016,low,2012.74,19,0,,85.3,4,1,0.0
D011017,low,4447.1,0,0,,42.5,1,1,0.0
D011018,high,6261.98,4,0,,21.4,4,0,0.0
D011019,high,7881.61,11,0,,43.3,5,0,0.0
D011020,low,4323.31,13,0,,58.8,4,0,0.0
D011021,high,13170.96,5,0,,23.4,2,0,0.0
D011022,high,18896.46,10,0,,70.8,3,0,0.0
D011023,high,8036.84,20,1,8.0,21.0,2,0,-0.078945
D011024,low,3907.49,0,0,,47.1,4,0,0.0
D011025,low,3912.43,3,0,,38.7,2,0,0.0
D011026,low,1677.92,14,0,,160.3,2,0,0.0
D011027,high,6980.84,16,1,4.0,85.2,2,0,-0.047844
D011028,high,8604.01,14,1,2.0,72.3,5,0,-0.045271
D011029,low,4033.32,3,0,,32.5,1,1,0.0
D011030,high,9921.41,4,0,,55.3,2,0,0.0
D011031,low,846.21,3,0,,125.1,3,0,0.0
D011032,high,9711.16,22,1,10.0,109.0,3,0,-0.031017
D011033,high,5436.75,7,0,,45.3,1,0,0.0
D011034,low,4717.36,3,0,,61.5,4,0,0.0
D011035,high,13773.35,7,0,,47.8,1,1,0.0
D011036,low,4010.38,19,0,,21.7,1,0,0.0
D011037,low,794.05,0,0,,30.0,1,0,0.0
D011038,high,7605.59,1,0,,126.5,2,0,0.0
D011039,low,2238.42,16,0,,25.8,2,0,0.0
D011040,low,1786.63,9,0,,5.8,1,0,0.0
D011041,high,14982.05,10,0,,52.5,4,0,0.0
D011042,low,2200.29,5,0,,69.9,3,0,0.0
D011043,low,4992.39,14,0,,65.3,2,1,0.0
D011044,high,8132.56,11,0,,51.5,3,0,0.0
D011045,high,7261.59,6,0,,111.8,5,0,0.0
D011046,low,2699.22,23,0,,51.4,2,0,0.0
D011047,high,16631.49,7,0,,23.1,2,0,0.0
D011048,low,653.15,7,0,,122.3,2,0,0.0
D011049,low,1069.74,10,0,,110.0,1,0,0.0
D011050,low,1909.85,23,0,,86.0,4,0,0.0
D011051,low,1833.77,1,0,,63.0,2,0,0.0
D011052,low,1072.7,11,0,,84.9,4,0,0.0
D011053,high,12421.13,17,1,5.0,81.4,2,0,-0.085807
D011054,low,4803.91,13,0,,19.8,4,0,0.0
D011055,low,3475.39,4,0,,51.4,2,1,0.0
D011056,low,2283.7,9,0,,47.2,1,0,0.0
D011057,low,1430.0,10,0,,45.2,2,0,0.0
D011058,high,55221.21,11,0,,62.8,2,1,0.0
D011059,low,2237.18,22,0,,40.9,4,0,0.0
D011060,high,78557.72,2,0,,27.7,2,0,0.0
D011061,high,5756.46,13,1,1.0,75.1,4,0,-0.017111
D011062,high,14504.47,13,1,1.0,49.8,5,0,-0.017797
D011063,high,6752.57,1,0,,80.1,6,0,0.0
D011064,low,2632.35,2,0,,18.2,1,0,0.0
D011065,low,1213.23,13,0,,26.3,2,0,0.0
D011066,low,1270.78,18,0,,166.4,3,0,0.0
D011067,low,3690.95,19,0,,28.1,1,0,0.0
D011068,low,2675.29,11,0,,74.2,3,0,0.0
D011069,high,6674.64,21,1,9.0,141.7,4,0,-0.038798
D011070,low,2854.14,21,0,,138.2,2,0,0.0
D011071,low,1470.9,4,0,,93.8,1,0,0.0
D011072,high,7815.1,16,1,4.0,26.3,5,0,-0.052792
D011073,high,24761.01,11,0,,90.2,2,1,0.0
D011074,low,4513.08,11,0,,19.7,3,0,0.0
D011075,high,5423.88,5,0,,23.0,1,0,0.0
D011076,high,24483.85,16,1,4.0,65.6,6,0,-0.049941
D011077,high,15031.51,18,1,6.0,55.5,1,0,-0.046094
D011078,high,7177.3,2,0,,21.5,4,0,0.0
D011079,low,2379.06,4,0,,6.3,2,1,0.0
D011080,low,2230.34,22,0,,29.8,1,1,0.0
D011081,high,5383.93,17,1,5.0,21.6,1,0,-0.068188
D011082,low,1566.27,19,0,,29.5,2,0,0.0
D011083,high,9769.35,19,1,7.0,69.9,2,0,-0.072882
D011084,low,4076.65,23,0,,84.7,3,1,0.0
D011085,high,15618.62,1,0,,64.1,1,0,0.0
D011086,low,2006.06,23,0,,62.0,3,0,0.0
D011087,low,3818.81,6,0,,11.2,3,0,0.0
D011088,low,2723.21,16,0,,59.2,1,0,0.0
D011089,high,39959.28,10,0,,22.9,2,0,0.0
D011090,low,1451.95,13,0,,126.4,2,1,0.0
D011091,low,3021.38,8,0,,80.4,2,0,0.0
D011092,high,53910.47,13,1,1.0,27.9,3,0,-0.036963
D011093,high,6916.25,22,1,10.0,41.5,1,1,-0.074935
D011094,high,29176.6,5,0,,36.0,3,0,0.0
D011095,low,4856.95,2,0,,111.8,1,0,0.0
D011096,low,3732.99,19,0,,4.7,1,0,0.0
D011097,high,12834.21,0,0,,53.4,3,0,0.0
D011098,high,6065.94,18,1,6.0,158.1,5,0,-0.033087
D011099,high,7661.08,15,1,3.0,30.6,2,0,-0.059849
D011100,high,68135.1,17,1,5.0,153.6,3,1,-0.061228
D011101,low,4058.59,18,0,,88.8,3,0,0.0
D011102,low,388.91,15,0,,20.7,1,0,0.0
D011103,low,3287.11,0,0,,43.4,1,0,0.0
D011104,low,918.9,8,0,,71.5,1,0,0.0
D011105,low,1562.78,12,0,,101.0,4,0,0.0
D011106,high,43701.27,3,0,,78.1,1,0,0.0
D011107,low,2225.91,21,0,,8.8,3,0,0.0
D011108,low,4448.75,16,0,,48.4,6,0,0.0
D011109,low,1964.25,6,0,,7.7,2,1,0.0
D011110,low,1074.44,1,0,,106.7,1,0,0.0
D011111,high,27755.26,22,1,10.0,79.8,3,0,-0.049606
D011112,high,30117.6,22,1,10.0,49.3,1,0,-0.061899
D011113,high,12148.02,15,1,3.0,114.2,1,0,-0.052674
D011114,low,369.14,15,0,,36.1,5,0,0.0
D011115,high,5774.48,4,0,,38.1,1,0,0.0
D011116,low,2149.87,20,0,,20.1,2,0,0.0
D011117,high,21178.19,2,0,,27.3,2,0,0.0
D011118,low,3539.81,5,0,,91.6,4,1,0.0
D011119,high,10102.15,7,0,,2.4,2,0,0.0
D011120,high,17287.17,23,1,11.0,67.1,4,0,-0.045812
D011121,low,941.56,10,0,,57.8,4,0,0.0
D011122,high,16586.92,20,1,8.0,16.3,3,0,-0.073803
D011123,low,1068.03,8,0,,120.9,1,0,0.0
D011124,low,3713.5,13,0,,137.2,3,0,0.0
D011125,high,47882.39,23,1,11.0,84.9,3,0,-0.054571
D011126,low,1470.2,0,0,,52.4,3,0,0.0
D011127,low,1342.66,12,0,,55.8,1,1,0.0
D011128,low,1282.57,18,0,,52.4,1,0,0.0
D011129,high,8307.56,0,0,,33.4,5,0,0.0
D011130,low,4196.69,1,0,,58.5,6,0,0.0
D011131,high,11743.55,3,0,,41.6,5,0,0.0
D011132,high,16016.03,9,0,,95.3,1,0,0.0
D011133,low,4070.11,10,0,,49.8,2,0,0.0
D011134,low,2350.92,8,0,,72.1,5,0,0.0
D011135,high,12880.12,3,0,,163.3,2,0,0.0
D011136,low,3123.82,10,0,,35.3,4,0,0.0
D011137,low,2399.9,22,0,,124.7,2,0,0.0
D011138,high,10382.57,8,0,,15.6,2,0,0.0
D011139,low,1739.88,0,0,,34.3,4,1,0.0
D011140,low,1186.89,9,0,,56.4,1,0,0.0
D011141,high,12936.7,0,0,,30.4,1,0,0.0
D011142,low,2303.74,0,0,,12.9,1,0,0.0
D011143,low,1619.41,6,0,,44.3,1,0,0.0
D011144,high,8068.06,16,1,4.0,56.9,3,0,-0.05227
D011145,high,5221.56,17,1,5.0,93.5,2,0,-0.055879
D011146,high,7558.84,1,0,,20.9,4,0,0.0
D011147,low,3693.84,13,0,,181.2,2,0,0.0
D011148,low,1181.33,2,0,,93.9,2,1,0.0
D011149,low,2541.4,0,0,,60.5,1,0,0.0
D011150,high,37373.04,9,0,,50.7,1,0,0.0
D011151,high,6669.02,12,1,0.0,40.6,2,1,0.0
D011152,low,2230.3,7,0,,30.1,4,0,0.0
D011153,low,2929.38,1,0,,34.4,3,0,0.0
D011154,high,33622.11,14,1,2.0,43.6,3,0,-0.030189
D011155,low,3339.96,5,0,,52.8,2,0,0.0
D011156,high,16298.11,0,0,,42.2,3,0,0.0
D011157,low,2672.74,3,0,,113.9,1,0,0.0
D011158,low,2140.06,5,0,,61.7,2,0,0.0
D011159,low,676.61,16,0,,100.4,2,0,0.0
D011160,high,7875.64,5,0,,42.0,4,0,0.0
D011161,high,11576.06,8,0,,8.1,2,1,0.0
D011162,high,10688.6,3,0,,13.8,3,0,0.0
D011163,low,1817.92,11,0,,77.7,2,1,0.0
D011164,low,3123.27,14,0,,91.6,1,0,0.0
D011165,low,1929.14,3,0,,100.0,3,0,0.0
D011166,low,817.52,22,0,,51.7,2,1,0.0
D011167,high,16671.99,1,0,,55.5,4,0,0.0
D011168,high,20297.1,12,1,0.0,79.9,3,0,0.0
D011169,low,1469.55,5,0,,30.3,1,1,0.0
D011170,low,2703.17,2,0,,28.6,3,0,0.0
D011171,low,1116.26,0,0,,27.2,4,0,0.0
D011172,low,3852.06,15,0,,58.1,5,0,0.0
D011173,high,20815.21,8,0,,20.2,3,0,0.0
D011174,high,7200.98,6,0,,62.4,1,0,0.0
D011175,high,10324.69,11,0,,74.0,4,1,0.0
D011176,high,25069.3,11,0,,61.1,2,1,0.0
D011177,high,8852.39,0,0,,48.9,2,0,0.0
D011178,high,87973.02,11,0,,27.7,2,0,0.0
D011179,high,30309.3,17,1,5.0,88.9,2,0,-0.06752
D011180,low,4973.88,4,0,,162.7,1,0,0.0
D011181,high,8799.52,13,1,1.0,98.4,4,0,-0.023194
D011182,low,436.19,21,0,,44.8,4,0,0.0
D011183,low,1244.65,14,0,,50.6,2,0,0.0
D011184,high,11541.73,14,1,2.0,41.8,1,0,-0.062203
D011185,low,2359.62,3,0,,29.1,2,0,0.0
D011186,low,1617.41,10,0,,70.7,5,0,0.0
D011187,low,1173.03,14,0,,146.8,4,0,0.0
D011188,high,5145.79,11,0,,125.9,3,0,0.0
D011189,low,1642.95,7,0,,20.2,1,1,0.0
D011190,high,167115.36,7,0,,113.6,4,1,0.0
