account_id,withdrawal_pct,treated_rm_contact,tenure_months,product_count,balance,account_value,churn_within_60d
W011082,34.98,1,121.5,4,14203.61,22725.78,0
W011083,24.91,0,94.1,3,6297.29,9131.07,0
W011084,13.03,0,24.5,2,6595.21,8573.77,0
W011085,33.71,1,141.9,2,6935.96,9016.75,0
W011086,42.5,1,37.7,1,11301.19,12996.37,0
W011087,20.92,0,161.3,3,6480.33,9396.48,0
W011088,57.37,1,97.7,5,27548.24,48209.42,0
W011089,38.3,1,16.5,6,5318.07,10104.33,0
W011090,39.81,1,51.5,5,6573.41,11503.47,0
W011091,14.35,0,139.9,5,9559.4,16728.95,0
W011092,20.11,0,77.2,1,5229.13,6013.49,0
W011093,52.18,1,55.1,4,5890.74,9425.19,0
W011094,49.83,1,41.2,6,12132.54,23051.83,0
W011095,35.65,1,13.0,4,3649.17,5838.67,0
W011096,15.8,0,119.3,3,3384.27,4907.2,0
W011097,40.4,1,44.8,2,4906.52,6378.48,0
W011098,33.29,1,109.4,2,6927.82,9006.16,0
W011099,20.61,0,76.7,4,6606.54,10570.47,0
W011100,56.7,1,32.0,2,14902.33,19373.02,0
W011101,0.0,0,1.2,1,6436.24,7401.68,0
W011102,10.2,0,55.4,4,22035.42,35256.68,0
W011103,36.99,1,39.1,3,13664.27,19813.19,0
W011104,0.29,0,20.8,1,8877.29,10208.88,0
W011105,0.0,0,63.4,2,11247.96,14622.35,0
W011106,6.69,0,163.5,3,2825.29,4096.66,0
W011107,5.05,0,109.8,1,2174.12,2500.24,0
W011108,10.95,0,68.1,5,2338.6,4092.55,0
W011109,19.19,0,101.6,1,11470.22,13190.76,0
W011110,27.38,0,77.3,2,13456.86,17493.92,0
W011111,22.31,0,51.5,1,6050.07,6957.58,1
W011112,36.77,1,48.4,2,11476.87,14919.93,0
W011113,40.1,1,115.0,4,7232.42,11571.88,0
W011114,61.87,1,42.0,4,10547.19,16875.51,0
W011115,64.06,1,21.6,2,972.21,1263.87,0
W011116,0.0,0,11.9,5,4928.55,8624.96,1
W011117,61.29,1,36.8,4,2408.93,3854.29,0
W011118,0.0,0,21.9,5,6721.1,11761.92,0
W011119,41.66,1,73.7,2,22118.46,28754.0,0
W011120,1.06,0,69.4,3,5378.8,7799.27,0
W011121,23.28,0,10.3,4,11298.52,18077.63,0
W011122,5.94,0,53.6,2,4494.82,5843.27,0
W011123,20.18,0,100.4,2,8203.39,10664.4,0
W011124,34.01,1,23.2,2,8934.03,11614.24,0
W011125,0.0,0,28.3,2,3818.34,4963.84,0
W011126,44.06,1,91.1,6,3063.21,5820.1,0
W011127,34.45,1,24.5,1,19786.92,22754.96,0
W011128,47.43,1,79.7,3,57271.95,83044.32,0
W011129,38.2,1,133.7,4,13128.04,21004.87,1
W011130,42.09,1,84.3,5,7492.51,13111.88,0
W011131,11.17,0,36.0,2,8157.6,10604.88,0
W011132,56.49,1,68.0,2,24020.33,31226.43,0
W011133,41.06,1,74.2,2,10330.84,13430.09,0
W011134,40.78,1,111.4,2,2740.67,3562.87,0
W011135,69.36,1,30.3,2,3486.52,4532.47,0
W011136,41.47,1,70.8,1,11910.7,13697.3,0
W011137,53.64,1,37.0,4,870.32,1392.51,0
W011138,2.37,0,86.8,1,10019.65,11522.6,0
W011139,77.65,1,32.0,1,2370.59,2726.18,0
W011140,24.16,0,6.4,2,8830.09,11479.11,0
W011141,61.04,1,38.8,4,7058.92,11294.28,1
W011142,31.81,1,58.9,4,1809.0,2894.39,0
W011143,43.48,1,36.9,4,3788.39,6061.43,0
W011144,30.64,1,58.7,4,2926.06,4681.7,0
W011145,43.29,1,31.9,3,21114.13,30615.48,0
W011146,42.81,1,25.4,2,4679.42,6083.24,0
W011147,25.55,0,148.4,1,20119.93,23137.92,0
W011148,12.85,0,14.9,1,4862.76,5592.18,0
W011149,40.51,1,38.7,2,8695.39,11304.01,0
W011150,10.79,0,43.4,3,7058.45,10234.75,0
W011151,42.11,1,28.7,5,2897.59,5070.79,0
W011152,0.0,0,37.0,1,3843.35,4419.86,0
W011153,6.68,0,12.9,1,2761.02,3175.17,0
W011154,32.84,1,88.1,1,6655.56,7653.9,0
W011155,62.44,1,16.0,1,5053.88,5811.97,0
W011156,18.75,0,49.1,5,28292.85,49512.49,0
W011157,33.45,1,19.9,2,10895.8,14164.54,0
W011158,48.09,1,31.5,4,2538.04,4060.86,0
W011159,20.1,0,98.3,1,9688.44,11141.71,0
W011160,26.07,0,154.9,2,10199.91,13259.88,0
W011161,44.94,1,71.8,3,14543.08,21087.46,0
W011162,11.71,0,38.2,2,21992.15,28589.8,0
W011163,0.0,0,84.0,1,3271.43,3762.14,0
W011164,46.82,1,52.3,2,5691.8,7399.34,0
W011165,16.16,0,24.9,1,12499.05,14373.91,0
W011166,63.82,1,88.6,1,8600.39,9890.45,0
W011167,19.09,0,55.2,4,2826.87,4522.99,0
W011168,49.14,1,114.8,3,13759.63,19951.47,0
W011169,0.0,0,7.0,6,9695.78,18421.99,0
W011170,42.06,1,4.7,3,4615.44,6692.39,1
W011171,37.0,1,10.8,3,5460.8,7918.16,0
W011172,48.6,1,50.4,3,12821.09,18590.58,1
W011173,39.26,1,90.3,1,10014.78,11516.99,0
W011174,19.1,0,77.3,6,2896.21,5502.79,0
W011175,22.9,0,50.6,4,20610.34,32976.55,0
W011176,30.79,1,155.8,6,5247.95,9971.11,0
W011177,28.69,0,25.6,1,3305.98,3801.88,1
W011178,27.65,0,17.1,2,17176.92,22330.0,0
W011179,34.81,1,20.5,1,4880.63,5612.72,0
W011180,11.82,0,62.4,5,3696.07,6468.12,0
W011181,52.71,1,110.0,6,15077.15,28646.59,0
W011182,15.58,0,58.1,1,5815.03,6687.29,0
W011183,21.9,0,34.4,1,60963.83,70108.4,0
W011184,31.04,1,18.5,1,2194.29,2523.43,0
W011185,23.42,0,81.0,1,16263.95,18703.54,0
W011186,9.75,0,47.1,4,2655.88,4249.41,0
W011187,44.85,1,29.7,4,4098.53,6557.65,0
W011188,41.3,1,39.1,1,8789.7,10108.16,0
W011189,39.0,1,158.4,1,3442.63,3959.03,0
W011190,7.72,0,25.7,5,19053.06,33342.86,0
W011191,17.93,0,49.7,4,7648.42,12237.46,0
W011192,28.24,0,63.5,2,4897.69,6367.0,0
W011193,48.51,1,121.5,2,6329.8,8228.74,0
W011194,24.59,0,62.6,3,7222.24,10472.25,0
W011195,42.81,1,136.9,3,17511.1,25391.1,0
W011196,46.36,1,80.3,1,2757.47,3171.1,0
W011197,27.52,0,47.4,3,9952.74,14431.48,0
W011198,9.05,0,42.1,2,6833.67,8883.77,0
W011199,15.31,0,78.5,3,831.56,1205.76,0
W011200,31.6,1,41.5,3,24626.49,35708.41,0
W011201,31.49,1,95.3,2,6406.9,8328.97,0
W011202,39.42,1,53.3,3,1953.44,2832.49,0
W011203,4.18,0,8.7,3,8499.65,12324.5,1
W011204,29.31,0,56.2,2,108724.24,141341.51,1
W011205,0.0,0,31.6,5,5242.6,9174.55,0
W011206,39.31,1,14.9,1,24543.84,28225.42,0
W011207,41.23,1,31.6,2,3843.69,4996.8,0
W011208,28.67,0,44.2,2,1758.04,2285.46,1
W011209,17.67,0,37.7,1,8310.52,9557.1,0
W011210,0.03,0,19.7,2,6688.28,8694.77,0
W011211,27.74,0,30.4,3,1584.71,2297.84,0
W011212,19.3,0,57.8,3,5046.61,7317.59,0
W011213,23.49,0,24.0,2,1717.65,2232.95,0
W011214,6.94,0,18.8,3,3988.99,5784.04,0
W011215,26.31,0,42.3,3,5193.26,7530.22,1
W011216,35.75,1,47.2,2,8994.36,11692.67,0
W011217,15.91,0,32.4,2,4307.8,5600.15,1
W011218,43.91,1,36.1,2,3565.46,4635.1,0
W011219,25.52,0,67.1,5,2616.6,4579.06,0
W011220,43.32,1,28.4,2,48078.75,62502.37,0
W011221,38.26,1,52.8,2,8488.35,11034.85,0
W011222,37.77,1,20.8,3,16111.37,23361.48,0
W011223,64.06,1,94.7,4,8651.27,13842.04,0
W011224,27.01,0,27.6,1,5401.47,6211.7,0
W011225,37.29,1,51.5,2,19652.52,25548.28,0
W011226,15.38,0,22.9,1,4065.87,4675.76,0
W011227,26.78,0,142.5,2,20592.66,26770.46,0
W011228,48.92,1,56.4,1,2020.55,2323.63,1
W011229,26.98,0,81.7,5,4926.32,8621.06,0
W011230,25.5,0,34.7,2,5198.82,6758.46,0
W011231,39.11,1,8.4,5,1061.95,1858.41,0
W011232,47.9,1,51.8,3,8319.89,12063.84,0
W011233,29.34,0,49.0,1,39611.71,45553.47,0
W011234,53.74,1,43.9,4,10507.18,16811.49,0
W011235,44.25,1,23.9,5,2469.08,4320.88,0
W011236,17.86,0,56.4,2,2003.14,2604.08,0
W011237,37.65,1,26.1,5,27324.06,47817.11,0
W011238,10.4,0,16.1,2,1576.33,2049.23,0
W011239,51.28,1,69.1,6,2635.92,5008.24,0
W011240,0.0,0,140.1,1,6337.66,7288.31,0
W011241,24.49,0,14.9,2,13082.24,17006.91,0
W011242,19.86,0,6.6,1,6398.86,7358.69,1
W011243,24.63,0,32.4,5,2305.51,4034.65,0
W011244,38.72,1,41.4,4,8315.44,13304.7,0
W011245,47.5,1,6.8,2,11402.1,14822.73,0
W011246,38.85,1,37.9,3,21808.42,31622.21,0
W011247,22.98,0,44.9,1,27325.81,31424.68,0
W011248,47.17,1,103.5,1,7979.13,9176.0,0
W011249,55.16,1,38.5,3,21876.13,31720.39,1
W011250,40.72,1,119.0,4,19885.3,31816.48,0
W011251,48.6,1,85.0,1,16520.13,18998.15,0
W011252,35.6,1,300.0,4,3917.39,6267.83,0
W011253,31.52,1,86.4,1,9389.07,10797.44,0
W011254,22.06,0,34.3,3,1771.99,2569.39,0
W011255,37.39,1,55.4,1,1675.16,1926.43,0
W011256,38.38,1,69.6,3,10599.78,15369.69,0
W011257,47.76,1,18.3,3,5306.36,7694.22,0
W011258,30.55,1,17.0,1,23354.87,26858.1,0
W011259,11.38,0,67.1,2,22610.78,29394.01,0
W011260,16.64,0,21.6,4,1998.63,3197.81,0
W011261,27.66,0,49.9,1,4536.67,5217.17,0
W011262,29.36,0,84.8,2,29192.39,37950.1,0
W011263,41.47,1,95.9,3,14856.98,21542.63,0
W011264,40.4,1,46.4,1,11211.75,12893.51,1
W011265,20.24,0,168.3,5,21490.82,37608.93,0
W011266,18.51,0,171.6,2,9150.93,11896.21,0
W011267,36.09,1,37.5,2,8702.35,11313.05,1
W011268,27.06,0,36.7,3,12859.12,18645.72,0
W011269,20.72,0,56.1,1,4195.9,4825.29,0
W011270,35.85,1,33.8,2,6322.46,8219.19,0
W011271,13.76,0,104.5,4,9101.5,14562.4,0
W011272,47.44,1,74.9,1,7167.74,8242.9,0
W011273,48.03,1,54.3,3,11998.86,17398.34,0
W011274,36.3,1,66.9,1,4222.58,4855.97,1
W011275,51.7,1,77.3,1,7102.05,8167.36,0
W011276,50.63,1,85.3,1,3793.13,4362.1,0
W011277,48.74,1,149.6,5,7835.37,13711.89,0
W011278,62.98,1,47.7,5,14234.49,24910.36,0
W011279,49.78,1,70.4,3,14508.9,21037.91,0
W011280,39.17,1,22.1,2,5901.86,7672.42,0
W011281,29.85,0,125.2,4,27819.23,44510.77,0
W011282,9.95,0,36.4,2,11741.46,15263.9,0
W011283,38.84,1,99.6,1,12354.87,14208.1,0
W011284,8.24,0,66.8,3,8772.71,12720.44,0
W011285,13.59,0,117.0,1,13054.42,15012.59,0
W011286,28.93,0,57.1,6,11011.81,20922.44,0
W011287,26.09,0,80.8,2,3261.27,4239.65,0
W011288,27.59,0,18.3,2,3320.79,4317.03,0
W011289,40.7,1,67.5,4,5731.67,9170.67,0
W011290,33.75,1,31.5,1,5344.85,6146.58,0
W011291,13.84,0,26.1,2,11251.18,14626.53,0
W011292,35.98,1,10.8,4,10674.7,17079.52,0
W011293,28.74,0,80.1,4,8301.16,13281.86,0
W011294,41.31,1,103.8,1,7310.03,8406.53,0
W011295,55.22,1,87.0,1,90786.06,104403.96,0
W011296,26.63,0,14.9,6,18532.59,35211.91,0
W011297,28.95,0,47.8,2,12360.04,16068.05,0
W011298,27.08,0,113.2,1,13827.44,15901.56,0
W011299,25.69,0,30.0,1,9190.25,10568.79,0
W011300,63.09,1,65.1,1,3950.61,4543.21,1
W011301,53.78,1,41.9,2,1141.02,1483.33,0
W011302,48.32,1,53.7,2,8285.39,10771.0,0
W011303,8.76,0,16.7,1,3697.87,4252.55,0
W011304,12.04,0,32.4,3,8566.57,12421.52,0
W011305,13.32,0,28.7,4,4666.55,7466.48,0
W011306,37.19,1,23.9,3,3473.07,5035.95,0
W011307,38.19,1,131.9,4,9182.61,14692.18,0
W011308,5.84,0,22.5,3,5262.11,7630.05,0
W011309,54.09,1,72.8,1,19670.2,22620.73,0
W011310,22.04,0,76.6,3,2275.79,3299.9,0
W011311,69.24,1,61.8,2,2263.05,2941.97,1
W011312,30.3,1,15.4,2,3309.97,4302.96,0
W011313,16.1,0,32.7,2,10653.59,13849.67,0
W011314,19.51,0,70.9,2,7608.85,9891.51,1
W011315,48.98,1,37.6,2,7120.09,9256.12,0
W011316,0.0,0,25.9,3,8859.25,12845.91,0
W011317,0.32,0,70.5,5,2394.15,4189.77,0
W011318,55.61,1,48.0,1,5392.02,6200.83,0
W011319,52.99,1,119.2,3,2579.94,3740.92,0
W011320,43.74,1,27.6,4,18947.76,30316.42,0
W011321,35.37,1,17.6,1,7807.64,8978.79,0
W011322,48.82,1,99.6,1,3076.51,3537.99,1
W011323,0.0,0,68.8,3,2694.32,3906.76,0
W011324,10.64,0,59.7,1,2104.75,2420.46,1
W011325,44.4,1,89.1,1,5004.36,5755.01,0
W011326,68.91,1,33.2,2,11127.51,14465.77,0
W011327,26.64,0,75.6,4,8883.09,14212.95,0
W011328,32.09,1,190.8,4,21179.39,33887.03,0
W011329,67.27,1,64.1,4,5077.08,8123.33,0
W011330,36.76,1,119.0,1,7445.31,8562.11,0
W011331,45.98,1,94.7,4,9069.57,14511.31,1
W011332,22.32,0,59.2,3,12334.35,17884.8,0
W011333,13.49,0,21.1,3,2168.36,3144.12,0
W011334,55.99,1,125.3,4,11515.08,18424.14,0
W011335,6.3,0,70.0,3,25793.23,37400.19,0
W011336,0.0,0,171.5,1,3366.54,3871.52,0
W011337,37.99,1,82.6,3,2286.31,3315.15,0
W011338,0.0,0,62.0,2,20356.7,26463.71,0
W011339,41.08,1,105.5,3,20729.57,30057.88,0
W011340,14.75,0,60.3,4,5560.31,8896.49,0
W011341,0.0,0,144.3,2,1208.71,1571.33,0
W011342,79.76,1,28.4,2,7418.82,9644.46,0
W011343,23.8,0,35.4,3,4816.15,6983.42,0
W011344,38.35,1,44.4,3,3178.91,4609.41,0
W011345,0.0,0,24.7,3,6228.39,9031.16,0
W011346,46.99,1,54.9,1,7991.42,9190.13,0
W011347,35.83,1,235.2,2,6295.56,8184.22,0
W011348,9.46,0,92.5,4,10972.09,17555.34,0
W011349,9.68,0,123.3,1,4774.33,5490.47,0
W011350,29.51,0,54.4,3,12297.73,17831.71,0
W011351,47.37,1,45.0,3,9327.02,13524.18,0
W011352,25.87,0,87.7,3,19304.85,27992.04,0
W011353,53.66,1,135.2,6,23624.76,44887.05,0
W011354,26.83,0,112.0,4,33624.14,53798.62,0
W011355,16.31,0,53.0,2,12018.52,15624.08,0
W011356,0.0,0,97.4,6,5442.94,10341.59,0
W011357,50.64,1,8.9,1,2583.07,2970.54,0
W011358,17.85,0,114.1,1,1697.38,1951.98,0
W011359,44.87,1,60.4,1,10065.89,11575.78,0
W011360,47.82,1,70.3,3,3786.29,5490.12,0
W011361,16.92,0,85.5,4,47304.51,75687.22,0
W011362,0.0,0,83.2,1,15588.02,17926.22,0
W011363,35.75,1,91.6,3,8367.41,12132.75,1
W011364,18.98,0,149.5,2,7525.58,9783.25,0
W011365,10.6,0,30.8,3,12439.26,18036.92,0
W011366,65.56,1,52.0,5,3033.81,5309.17,0
W011367,19.96,0,31.3,3,4505.21,6532.55,1
W011368,17.83,0,77.0,4,2557.7,4092.32,1
W011369,28.16,0,28.3,1,909.21,1045.59,1
W011370,30.89,1,88.5,1,2716.08,3123.5,0
W011371,35.79,1,152.5,2,7173.68,9325.78,1
W011372,16.11,0,82.8,1,16608.62,19099.91,0
W011373,63.03,1,187.4,5,8288.71,14505.25,0
W011374,0.0,0,103.1,1,10925.35,12564.15,0
W011375,0.0,0,66.7,2,5108.53,6641.08,0
W011376,3.43,0,86.5,3,9499.19,13773.82,0
W011377,31.25,1,20.6,5,9541.38,16697.42,0
W011378,30.55,1,84.7,1,5761.12,6625.29,0
W011379,49.01,1,69.9,1,13623.45,15666.96,0
W011380,13.23,0,37.3,2,28123.84,36560.99,0
W011381,24.87,0,58.1,4,1171.96,1875.13,0
W011382,40.22,1,6.0,6,4256.93,8088.17,0
W011383,16.36,0,27.0,1,15694.52,18048.7,0
W011384,28.09,0,55.9,1,4012.01,4613.81,0
W011385,25.84,0,7.9,1,12862.11,14791.42,0
W011386,17.02,0,13.6,1,9603.03,11043.48,0
W011387,15.03,0,52.1,1,11248.6,12935.89,0
W011388,29.13,0,27.0,2,15412.28,20035.96,0
W011389,17.09,0,17.0,3,6657.37,9653.19,0
W011390,46.45,1,30.6,4,22339.26,35742.81,1
W011391,42.28,1,85.8,2,1063.49,1382.54,0
W011392,47.71,1,171.3,6,6743.27,12812.21,0
W011393,46.31,1,34.1,5,19421.82,33988.18,0
W011394,4.17,0,75.5,5,19622.11,34338.7,0
W011395,21.17,0,18.5,1,2997.06,3446.62,1
W011396,19.43,0,51.7,3,4002.06,5802.99,0
W011397,69.18,1,45.8,3,3503.93,5080.7,0
W011398,21.0,0,69.7,1,9851.14,11328.81,0
W011399,21.08,0,78.2,2,3507.85,4560.2,0
W011400,69.22,1,94.8,1,11425.28,13139.07,0
W011401,15.87,0,93.7,2,2479.93,3223.91,0
W011402,77.73,1,30.8,2,35310.33,45903.43,0
W011403,21.78,0,25.1,2,24681.24,32085.62,0
W011404,53.41,1,39.0,3,3169.77,4596.16,0
W011405,25.63,0,131.3,1,9778.69,11245.5,0
W011406,25.59,0,68.7,3,17550.35,25448.01,0
W011407,29.6,0,95.3,3,2198.02,3187.14,0
W011408,29.47,0,118.0,4,5411.02,8657.64,0
W011409,0.0,0,12.3,2,14381.43,18695.86,0
W011410,37.71,1,28.5,3,1740.81,2524.18,0
W011411,49.53,1,48.9,1,5664.21,6513.84,0
W011412,17.48,0,59.3,2,4753.77,6179.9,0
W011413,43.32,1,22.2,5,3548.07,6209.13,0
W011414,23.24,0,19.8,1,36907.44,42443.55,1
W011415,46.5,1,24.5,2,8407.19,10929.34,0
W011416,39.2,1,92.6,1,16430.37,18894.93,0
W011417,11.08,0,43.5,1,13186.9,15164.93,0
W011418,14.1,0,32.0,2,5233.67,6803.77,1
W011419,37.28,1,24.7,1,8488.29,9761.53,0
W011420,54.74,1,187.0,2,9986.88,12982.95,0
W011421,32.36,1,74.7,3,3964.63,5748.71,0
W011422,24.13,0,205.1,2,8600.46,11180.6,0
W011423,64.74,1,160.6,1,7096.53,8161.01,0
W011424,10.94,0,50.4,5,3264.53,5712.93,0
W011425,26.95,0,29.6,1,28070.81,32281.44,0
W011426,46.61,1,78.6,3,1399.8,2029.7,0
W011427,34.74,1,14.3,1,28965.19,33309.97,0
W011428,46.08,1,102.2,3,24278.69,35204.1,0
W011429,57.92,1,75.3,2,5250.83,6826.08,0
W011430,11.87,0,22.9,1,733.18,843.16,0
W011431,24.64,0,50.6,2,12441.3,16173.69,0
W011432,38.46,1,70.8,5,7272.94,12727.65,0
W011433,44.52,1,153.8,2,4198.53,5458.09,0
W011434,33.0,1,25.5,5,13185.48,23074.58,0
W011435,52.02,1,13.0,3,99986.69,144980.7,0
W011436,41.42,1,98.0,1,1410.15,1621.67,0
W011437,27.23,0,101.8,2,75086.48,97612.43,0
W011438,0.0,0,175.7,2,3749.49,4874.34,1
W011439,8.93,0,58.1,1,1148.6,1320.89,1
W011440,0.0,0,70.5,3,6035.45,8751.4,1
W011441,26.18,0,92.0,4,18934.69,30295.51,0
W011442,37.26,1,147.6,3,5693.64,8255.78,0
W011443,38.48,1,76.5,2,1389.93,1806.91,0
W011444,13.4,0,22.1,1,3673.1,4224.06,0
W011445,42.57,1,103.7,1,10387.57,11945.7,0
W011446,50.83,1,21.3,1,20775.06,23891.32,0
W011447,66.39,1,29.0,2,15063.81,19582.96,1
W011448,62.35,1,37.0,1,7971.91,9167.7,1
W011449,56.51,1,96.8,1,9451.7,10869.45,0
W011450,9.42,0,53.2,5,5656.16,9898.27,0
W011451,16.43,0,98.8,2,29162.7,37911.51,0
W011452,27.66,0,20.2,2,9888.15,12854.6,0
W011453,41.62,1,85.5,3,13189.57,19124.88,0
W011454,47.0,1,6.9,5,39784.9,69623.57,1
W011455,17.39,0,96.4,1,5759.04,6622.89,0
W011456,20.03,0,71.1,4,5478.02,8764.84,0
W011457,6.77,0,141.8,4,10299.49,16479.18,0
W011458,43.01,1,11.9,3,11186.68,16220.69,0
W011459,5.72,0,53.3,4,1269.79,2031.67,0
W011460,43.95,1,49.3,3,8157.44,11828.28,0
W011461,0.0,0,23.5,1,36763.45,42277.97,0
W011462,22.82,0,5.6,1,4051.12,4658.78,0
W011463,23.7,0,49.4,3,26354.06,38213.39,0
W011464,10.86,0,88.1,2,2784.04,3619.26,0
W011465,35.88,1,20.3,2,10385.08,13500.61,0
W011466,33.98,1,54.8,2,4817.39,6262.61,0
W011467,0.97,0,92.1,2,8848.45,11502.99,1
W011468,21.38,0,72.2,1,3847.83,4425.0,0
W011469,28.74,0,85.7,2,28227.71,36696.02,0
W011470,20.2,0,10.8,1,1390.1,1598.62,0
W011471,38.78,1,108.1,2,3889.46,5056.3,0
W011472,24.08,0,13.8,4,4445.23,7112.37,0
W011473,40.24,1,61.4,4,14043.38,22469.41,0
W011474,6.59,0,40.3,5,4817.61,8430.82,0
W011475,37.15,1,70.7,4,6251.6,10002.56,0
W011476,53.68,1,44.1,2,3804.7,4946.11,0
W011477,15.97,0,154.4,6,13282.45,25236.66,0
W011478,27.67,0,25.6,1,5562.79,6397.2,0
W011479,42.7,1,16.9,3,46555.68,67505.73,0
W011480,25.74,0,65.3,2,3653.39,4749.4,0
W011481,15.86,0,22.7,3,4256.86,6172.44,0
W011482,21.21,0,128.6,3,2298.45,3332.75,0
W011483,20.74,0,111.3,2,1577.7,2051.01,0
W011484,60.2,1,27.8,1,1292.19,1486.02,0
W011485,33.5,1,34.2,1,3370.46,3876.03,0
W011486,18.48,0,21.0,3,50252.61,72866.28,0
W011487,35.73,1,93.4,2,3248.79,4223.42,0
W011488,59.96,1,139.0,4,2234.93,3575.89,0
W011489,21.47,0,180.2,2,6868.85,8929.51,0
W011490,66.08,1,33.3,4,18507.66,29612.25,0
W011491,17.16,0,78.2,4,16595.85,26553.36,0
W011492,72.81,1,22.6,5,4150.9,7264.08,0
W011493,46.2,1,16.2,3,3617.39,5245.21,0
W011494,33.83,1,25.9,3,3819.81,5538.73,0
W011495,31.91,1,37.8,1,6246.54,7183.52,1
W011496,42.53,1,160.3,1,8979.95,10326.94,0
W011497,8.51,0,37.4,4,2665.89,4265.43,0
W011498,51.6,1,32.0,4,5120.93,8193.49,0
W011499,11.81,0,163.3,2,5520.5,7176.65,0
W011500,31.68,1,35.7,4,7029.11,11246.58,1
W011501,24.93,0,117.8,4,9902.91,15844.65,0
W011502,56.3,1,77.7,3,29674.09,43027.42,0
W011503,67.02,1,69.9,4,2357.31,3771.69,0
W011504,21.94,0,26.5,4,5122.51,8196.01,0
W011505,8.11,0,31.4,5,5888.97,10305.7,0
W011506,6.2,0,179.4,1,673.86,774.94,0
W011507,11.77,0,61.3,2,13834.46,17984.8,0
W011508,35.71,1,61.5,2,6501.74,8452.26,0
W011509,28.18,0,18.2,1,8508.39,9784.65,0
W011510,37.28,1,68.5,3,4687.93,6797.5,0
W011511,51.1,1,53.9,1,8385.72,9643.58,0
W011512,62.46,1,23.6,1,19242.4,22128.76,0
W011513,30.6,1,34.4,4,7963.32,12741.31,0
W011514,68.79,1,94.9,3,2870.97,4162.91,0
W011515,0.0,0,94.7,2,16662.51,21661.26,0
W011516,0.44,0,142.5,2,4967.93,6458.31,0
W011517,10.44,0,32.8,4,9894.6,15831.36,0
W011518,4.08,0,91.2,2,9311.0,12104.3,0
W011519,40.97,1,16.4,2,6952.06,9037.68,0
W011520,21.17,0,62.6,3,10772.97,15620.8,0
W011521,50.3,1,33.2,1,5571.18,6406.85,0
W011522,17.01,0,24.5,2,1248.33,1622.83,0
W011523,21.09,0,25.4,2,6208.45,8070.98,0
W011524,21.01,0,14.7,4,17319.73,27711.56,0
W011525,60.71,1,22.2,1,4915.37,5652.68,0
W011526,36.43,1,9.0,6,4415.02,8388.54,0
W011527,8.39,0,153.8,1,22116.95,25434.5,0
W011528,16.71,0,63.4,2,6062.0,7880.6,0
W011529,53.42,1,117.2,3,15745.36,22830.78,0
W011530,36.16,1,38.2,1,15110.3,17376.85,0
W011531,48.24,1,63.8,4,7009.53,11215.25,0
W011532,62.77,1,61.7,1,3172.58,3648.47,0
W011533,40.77,1,92.5,2,11068.1,14388.53,0
W011534,33.51,1,20.6,2,5057.0,6574.1,0
W011535,13.73,0,21.0,4,2884.72,4615.56,0
W011536,26.98,0,30.2,3,22939.48,33262.24,1
W011537,5.28,0,69.5,2,26149.65,33994.54,0
W011538,14.23,0,54.5,1,2625.26,3019.04,0
W011539,13.46,0,77.3,4,2705.07,4328.11,0
W011540,28.63,0,37.4,3,4559.69,6611.55,0
W011541,33.55,1,23.1,4,1953.87,3126.19,0
W011542,66.07,1,15.0,1,12541.21,14422.4,0
W011543,18.63,0,15.2,2,5962.49,7751.24,0
W011544,49.18,1,93.2,4,2493.49,3989.58,0
W011545,13.27,0,19.5,6,12813.34,24345.34,0
W011546,59.42,1,178.6,3,5668.95,8219.98,0
W011547,30.74,1,101.0,2,5540.36,7202.47,0
W011548,15.65,0,13.5,5,11442.33,20024.07,0
W011549,37.02,1,88.6,3,19167.89,27793.45,0
W011550,34.03,1,54.6,3,5888.64,8538.54,0
W011551,22.59,0,98.2,1,5866.04,6745.95,0
W011552,15.47,0,27.4,2,772.64,1004.43,0
W011553,68.55,1,20.9,4,16855.03,26968.05,0
W011554,30.93,1,50.5,3,5660.51,8207.74,0
W011555,31.51,1,19.6,1,9257.31,10645.9,0
W011556,24.31,0,94.2,2,19300.47,25090.61,0
W011557,17.83,0,60.2,3,5252.77,7616.51,0
W011558,53.2,1,75.0,2,3814.69,4959.1,0
W011559,56.02,1,9.7,1,10865.31,12495.1,0
W011560,16.99,0,16.9,2,20343.84,26447.0,0
W011561,0.0,0,12.6,4,15230.94,24369.5,0
W011562,14.76,0,82.1,4,5425.78,8681.24,0
W011563,39.09,1,13.7,2,34058.55,44276.12,0
W011564,0.0,0,49.9,2,6190.06,8047.08,0
W011565,23.02,0,86.2,1,8850.42,10177.98,0
W011566,55.22,1,34.0,2,4256.76,5533.79,0
W011567,40.62,1,11.9,4,9184.97,14695.95,0
W011568,0.0,0,44.7,1,9953.26,11446.25,0
W011569,15.17,0,75.9,1,1395.43,1604.75,0
W011570,56.13,1,64.1,4,17688.04,28300.87,0
W011571,35.38,1,53.3,2,3762.32,4891.02,0
W011572,43.54,1,35.7,4,3164.74,5063.58,0
W011573,51.65,1,84.2,4,6790.81,10865.3,0
W011574,48.3,1,13.4,2,7880.86,10245.12,1
W011575,21.33,0,101.1,3,3635.2,5271.04,0
W011576,16.81,0,48.9,1,20972.56,24118.45,0
W011577,16.51,0,82.4,1,4856.7,5585.21,0
W011578,50.84,1,42.3,4,2361.43,3778.29,0
W011579,17.42,0,156.3,1,3964.06,4558.67,0
