account_id,region_id,tenure_months,product_count,balance,balance_tier,liquidity_need_score,dd_stability_score,engagement_score,dormancy_streak_months,value_score,value_group,churn_mode
A032490,R08,118.1,1,11854.29,4,41.9,48.3,37.0,0,13632.43,high,none
A032491,R05,99.8,1,744.77,0,56.5,52.9,42.5,0,856.49,low,none
A032492,R07,120.4,1,23508.28,4,43.8,19.7,50.8,2,27034.52,high,large_withdrawal
A032493,R01,12.5,1,85.78,0,34.6,38.4,35.9,1,98.65,low,dormant
A032494,R09,49.0,2,4012.63,2,63.3,41.2,53.6,0,5216.41,high,none
A032495,R00,71.5,3,4880.11,3,57.6,49.7,41.0,0,7076.16,high,none
A032496,R01,22.6,2,7482.76,3,54.5,41.5,42.4,0,9727.58,high,none
A032497,R00,47.2,2,190.12,0,48.3,75.4,49.7,0,247.16,low,none
A032498,R05,65.4,4,858.85,0,47.8,16.6,40.9,0,1374.15,low,none
A032499,R01,29.4,3,7603.3,3,63.3,40.8,67.9,0,11024.79,high,none
A032500,R01,22.3,1,18822.89,4,75.1,18.6,45.3,0,21646.32,high,none
A032501,R00,39.8,2,2275.74,1,35.1,85.8,94.6,0,2958.46,low,none
A032502,R05,124.5,3,2130.17,1,60.4,40.7,32.4,0,3088.75,low,none
A032503,R00,74.6,4,2359.73,1,66.1,50.4,18.8,0,3775.57,low,none
A032504,R09,59.7,1,12119.25,4,62.9,51.7,46.3,0,13937.14,high,none
A032505,R02,95.7,4,20604.7,4,40.8,44.2,42.7,0,32967.52,high,none
A032506,R03,50.3,1,3606.63,2,8.5,29.9,28.9,1,4147.63,low,none
A032507,R01,35.7,3,5168.05,3,26.2,67.2,84.1,1,7493.67,high,none
A032508,R07,23.7,1,2051.57,1,29.3,77.9,66.1,0,2359.31,low,none
A032509,R09,44.0,1,3549.49,2,79.6,74.1,27.2,0,4081.92,low,none
A032510,R03,83.6,1,5871.93,3,56.9,66.1,57.5,0,6752.71,high,none
A032511,R08,4.3,2,10043.47,4,54.8,41.2,34.5,1,13056.51,high,none
A032512,R07,36.0,4,1551.73,1,29.7,85.1,57.0,1,2482.78,low,none
A032513,R01,46.3,3,8880.32,3,45.7,40.6,27.8,0,12876.47,high,none
A032514,R04,35.5,5,1202.35,0,58.0,30.6,48.6,0,2104.11,low,none
A032515,R09,97.9,2,279.32,0,46.9,57.3,48.5,0,363.12,low,none
A032516,R01,71.7,2,11356.0,4,59.1,80.7,51.9,0,14762.8,high,none
A032517,R07,37.2,1,5621.33,3,58.0,22.4,58.3,0,6464.53,high,none
A032518,R04,92.9,3,23062.64,4,32.1,17.1,60.2,1,33440.82,high,dormant
A032519,R07,15.1,3,1126.62,0,36.4,68.8,40.8,2,1633.6,low,none
A032520,R09,73.3,2,10216.37,4,68.4,64.8,45.5,0,13281.28,high,none
A032521,R08,26.1,1,2495.33,1,53.0,17.1,71.5,1,2869.62,low,none
A032522,R01,77.4,2,13655.21,4,34.3,58.9,54.4,0,17751.77,high,none
A032523,R07,62.0,1,4502.7,2,71.6,72.8,29.4,0,5178.11,high,none
A032524,R00,63.3,6,2691.35,1,75.0,18.5,77.7,0,5113.57,high,none
A032525,R04,65.0,4,1434.04,0,22.1,35.9,41.4,0,2294.46,low,dormant
A032526,R03,46.1,4,5902.77,3,54.6,55.0,59.2,0,9444.43,high,none
A032527,R06,62.2,3,3900.34,2,53.1,63.2,46.8,0,5655.49,high,none
A032528,R08,18.9,1,2087.79,1,61.1,57.4,66.1,0,2400.96,low,none
A032529,R00,46.8,4,12202.55,4,91.6,50.2,59.2,0,19524.08,high,none
A032530,R02,18.1,1,7627.92,3,34.8,30.0,46.6,0,8772.11,high,none
A032531,R01,146.0,3,470.82,0,27.2,14.9,14.5,3,682.68,low,dormant
A032532,R00,26.1,3,1784.76,1,69.9,68.0,23.9,0,2587.91,low,none
A032533,R05,130.0,2,6616.46,3,64.3,75.3,38.5,0,8601.4,high,none
A032534,R07,102.3,1,1844.99,1,7.6,52.7,41.0,1,2121.74,low,none
A032535,R02,40.0,2,1094.76,0,64.5,48.0,57.1,0,1423.19,low,none
A032536,R09,30.9,4,839.93,0,11.5,61.7,50.4,0,1343.88,low,none
A032537,R08,43.3,1,1013.71,0,59.3,40.2,66.5,1,1165.76,low,none
A032538,R04,175.8,1,6440.61,3,91.6,61.0,75.1,0,7406.71,high,none
A032539,R03,37.5,5,2558.15,1,43.3,60.8,69.8,0,4476.76,low,none
A032540,R01,115.5,1,581.84,0,41.1,66.6,67.8,0,669.11,low,none
A032541,R03,129.0,1,1445.91,1,69.7,46.6,57.6,0,1662.79,low,none
A032542,R02,33.0,4,2153.76,1,74.5,53.9,83.5,1,3446.01,low,none
A032543,R06,46.1,2,5758.27,3,55.7,65.9,78.3,0,7485.75,high,none
A032544,R04,12.4,3,980.76,0,70.6,98.8,35.9,0,1422.1,low,none
A032545,R03,60.5,3,453.47,0,41.2,55.3,51.2,0,657.54,low,none
A032546,R09,60.5,2,4339.77,2,64.9,40.9,30.8,0,5641.7,high,dd_stop
A032547,R07,49.5,1,5063.02,3,49.8,59.7,41.7,0,5822.48,high,none
A032548,R08,44.1,2,15643.51,4,26.4,42.2,50.6,0,20336.56,high,none
A032549,R07,87.0,6,13013.32,4,63.2,74.8,53.9,1,24725.32,high,none
A032550,R01,103.7,1,1581.58,1,42.7,82.4,86.0,0,1818.81,low,none
A032551,R06,93.4,6,7598.82,3,49.2,32.0,50.3,0,14437.75,high,none
A032552,R04,50.0,2,7715.57,3,53.1,46.8,20.1,1,10030.24,high,none
A032553,R06,80.3,2,1281.09,0,49.8,36.3,71.3,1,1665.42,low,none
A032554,R02,52.7,1,4201.0,2,60.6,70.9,89.7,0,4831.15,low,none
A032555,R09,42.3,1,2567.77,1,63.1,100.0,71.5,0,2952.94,low,none
A032556,R01,55.6,1,3315.23,2,42.0,57.8,41.4,0,3812.52,low,none
A032557,R08,37.4,4,2385.21,1,68.6,43.8,23.9,1,3816.33,low,none
A032558,R01,24.4,5,17746.41,4,64.6,70.6,71.3,0,31056.22,high,none
A032559,R03,119.8,3,11066.65,4,47.4,46.7,22.3,1,16046.64,high,none
A032560,R00,87.8,3,11239.29,4,43.4,69.6,72.3,1,16296.97,high,none
A032561,R09,26.4,2,16249.67,4,68.2,32.1,54.5,0,21124.57,high,none
A032562,R04,28.7,1,1772.09,1,38.9,32.1,38.8,2,2037.91,low,dd_stop
A032563,R09,62.6,2,2861.44,2,43.9,64.0,65.2,0,3719.87,low,none
A032564,R03,52.4,2,6562.94,3,71.6,40.1,56.2,0,8531.83,high,none
A032565,R06,34.8,1,1304.04,0,63.7,40.5,41.5,0,1499.64,low,none
A032566,R05,40.0,1,13894.42,4,37.3,56.5,49.7,0,15978.58,high,none
A032567,R09,31.5,1,1876.44,1,63.2,70.3,61.4,0,2157.91,low,none
A032568,R06,65.0,2,408.63,0,69.0,63.1,56.6,1,531.22,low,none
A032569,R00,98.8,4,2210.47,1,90.2,65.3,9.5,0,3536.76,low,none
A032570,R02,55.2,2,2274.15,1,67.3,46.1,27.7,0,2956.4,low,dd_stop
A032571,R02,45.2,3,5618.3,3,56.0,56.4,72.7,0,8146.53,high,none
A032572,R01,23.5,4,234.26,0,36.1,50.5,66.6,0,374.82,low,none
A032573,R01,15.2,3,4460.85,2,72.1,43.7,50.3,0,6468.24,high,none
A032574,R00,18.8,3,4541.9,2,7.0,63.0,35.7,0,6585.76,high,none
A032575,R07,65.6,3,20625.2,4,68.6,55.0,57.3,1,29906.55,high,none
A032576,R08,67.0,2,2270.08,1,49.7,62.9,43.8,0,2951.1,low,none
A032577,R05,10.7,1,4861.1,3,60.5,44.8,43.3,1,5590.27,high,large_withdrawal
A032578,R07,18.1,5,2731.71,1,32.3,50.1,44.7,0,4780.49,low,none
A032579,R02,36.6,2,3604.11,2,54.1,63.0,38.5,1,4685.35,low,none
A032580,R07,38.8,1,1766.0,1,25.8,26.6,43.4,0,2030.91,low,none
A032581,R07,199.5,1,49702.98,4,21.3,62.2,71.7,0,57158.43,high,none
A032582,R01,7.9,3,2515.86,1,42.4,44.0,50.8,0,3648.0,low,none
A032583,R00,42.7,1,3506.39,2,66.2,79.0,43.2,0,4032.35,low,none
A032584,R02,16.0,1,11665.11,4,55.9,36.6,46.4,0,13414.87,high,none
A032585,R07,62.9,3,1789.83,1,80.8,64.4,34.7,0,2595.26,low,none
A032586,R06,33.6,3,22638.96,4,41.8,57.8,18.1,0,32826.49,high,none
A032587,R07,38.3,2,5510.56,3,78.1,63.6,54.2,0,7163.73,high,none
A032588,R01,3.7,3,6243.86,3,51.6,75.3,54.0,0,9053.6,high,none
A032589,R06,83.2,4,4271.38,2,51.7,65.7,33.0,1,6834.21,high,none
A032590,R06,181.4,2,4468.13,2,79.6,56.3,51.8,0,5808.57,high,none
A032591,R04,48.8,1,2945.92,2,55.2,26.4,68.1,0,3387.8,low,none
A032592,R07,54.4,4,10365.46,4,44.2,19.9,29.2,2,16584.73,high,none
A032593,R05,90.2,2,659.2,0,64.0,48.6,70.5,0,856.96,low,none
A032594,R08,51.8,1,10419.57,4,32.8,37.3,7.7,0,11982.5,high,none
A032595,R09,50.9,4,6184.63,3,73.9,83.5,100.0,1,9895.4,high,none
A032596,R05,82.7,3,40808.37,4,71.6,77.5,69.9,0,59172.14,high,large_withdrawal
A032597,R03,9.1,4,11084.23,4,48.4,24.2,61.2,1,17734.77,high,none
A032598,R05,62.1,2,1189.39,0,50.6,40.6,58.2,0,1546.21,low,none
A032599,R02,32.9,2,5463.72,3,52.1,30.3,25.1,0,7102.83,high,dd_stop
A032600,R09,117.2,2,25511.88,4,74.5,37.0,51.7,0,33165.44,high,none
A032601,R01,61.9,6,3384.32,2,36.8,97.2,30.6,0,6430.2,high,none
A032602,R06,32.8,2,1845.68,1,65.2,45.0,29.1,1,2399.39,low,dd_stop
A032603,R01,74.3,1,12173.94,4,2.3,28.9,68.5,1,14000.03,high,none
A032604,R08,90.7,1,3841.07,2,41.4,83.8,50.4,0,4417.23,low,none
A032605,R07,52.3,1,2056.04,1,45.0,6.3,21.1,0,2364.44,low,dormant
A032606,R02,129.2,1,823.87,0,37.7,64.6,45.6,1,947.45,low,none
A032607,R00,112.2,1,6984.44,3,71.1,48.8,53.5,3,8032.11,high,none
A032608,R05,60.6,1,744.96,0,58.4,26.5,40.8,0,856.71,low,none
A032609,R08,35.8,4,10493.05,4,22.0,41.8,62.3,0,16788.88,high,none
A032610,R03,9.6,1,5885.88,3,21.9,40.9,59.4,0,6768.76,high,none
A032611,R09,42.4,4,1237.1,0,51.4,68.7,88.2,0,1979.36,low,none
A032612,R05,33.3,1,14371.78,4,69.3,65.2,66.4,0,16527.54,high,none
A032613,R07,59.7,5,3151.51,2,47.9,0.0,46.4,0,5515.14,high,none
A032614,R04,48.1,5,1683.81,1,73.2,73.3,56.0,0,2946.67,low,none
A032615,R03,53.0,5,894.69,0,60.7,0.0,27.7,0,1565.71,low,none
A032616,R03,60.0,3,1223.99,0,43.0,32.6,38.2,0,1774.78,low,dd_stop
A032617,R03,104.0,2,5237.61,3,22.1,56.8,40.9,1,6808.9,high,dormant
A032618,R02,37.2,3,2924.12,2,62.4,41.0,32.1,0,4239.98,low,none
A032619,R01,39.1,1,3319.18,2,43.0,54.8,88.9,0,3817.05,low,dd_stop
A032620,R05,81.5,1,2694.25,1,41.1,73.5,62.2,0,3098.38,low,none
A032621,R07,133.3,4,37195.86,4,58.1,82.6,58.5,0,59513.38,high,none
A032622,R05,69.0,1,14488.93,4,64.3,38.5,44.1,1,16662.27,high,none
A032623,R03,198.1,1,28516.41,4,55.4,33.1,44.3,1,32793.88,high,none
A032624,R01,50.4,4,2293.15,1,24.0,68.1,62.3,0,3669.05,low,none
A032625,R09,72.2,4,9673.54,4,33.4,70.7,60.0,1,15477.66,high,none
A032626,R00,37.6,3,1895.51,1,34.6,73.1,70.9,0,2748.49,low,none
A032627,R04,230.4,2,292.86,0,78.2,60.5,54.3,0,380.72,low,none
A032628,R01,92.3,1,1138.23,0,56.3,69.5,86.0,1,1308.96,low,none
A032629,R01,65.6,4,22021.36,4,65.6,30.6,57.4,1,35234.18,high,none
A032630,R01,239.5,1,5819.41,3,62.8,80.3,34.1,0,6692.32,high,dormant
A032631,R02,34.9,2,15188.96,4,58.7,59.5,51.6,0,19745.64,high,none
A032632,R06,6.9,6,1006.07,0,58.7,59.9,67.7,0,1911.53,low,none
A032633,R04,26.3,3,3764.68,2,59.4,60.2,44.9,1,5458.78,high,none
A032634,R05,32.4,1,3175.53,2,29.5,33.3,55.7,0,3651.86,low,none
A032635,R07,68.6,1,400.71,0,72.2,76.7,14.6,0,460.81,low,none
A032636,R00,88.7,4,18786.18,4,100.0,70.7,87.5,0,30057.88,high,none
A032637,R02,15.8,2,8415.29,3,27.3,21.5,100.0,0,10939.88,high,none
A032638,R02,74.7,2,2140.53,1,48.9,58.4,67.5,0,2782.68,low,none
A032639,R02,8.4,2,17508.54,4,32.8,87.4,32.5,0,22761.11,high,none
A032640,R04,22.6,2,746.61,0,91.0,83.5,48.3,0,970.59,low,large_withdrawal
A032641,R05,98.5,4,4179.78,2,56.7,51.3,60.0,0,6687.65,high,none
A032642,R01,133.7,3,3255.4,2,0.0,19.4,31.8,0,4720.34,low,none
A032643,R09,100.4,2,2466.21,1,56.0,52.8,71.7,0,3206.07,low,none
A032644,R04,41.6,5,15562.6,4,34.9,77.3,37.2,0,27234.55,high,none
A032645,R08,29.8,6,3957.4,2,62.5,68.2,23.1,1,7519.06,high,none
A032646,R06,109.0,3,1149.74,0,60.9,46.6,34.8,0,1667.13,low,none
A032647,R04,26.2,1,5320.29,3,56.6,66.9,45.7,0,6118.33,high,none
A032648,R00,75.2,2,1835.84,1,56.9,0.0,78.5,1,2386.59,low,dd_stop
A032649,R09,35.7,3,2786.11,2,81.7,31.1,27.6,1,4039.86,low,none
A032650,R03,70.7,4,9379.62,4,51.9,46.4,65.0,1,15007.39,high,none
A032651,R09,15.1,4,1591.92,1,56.1,55.0,53.9,1,2547.07,low,none
A032652,R07,140.3,4,5209.27,3,59.0,47.8,64.4,0,8334.84,high,none
A032653,R03,17.1,4,2172.59,1,25.6,70.8,51.7,1,3476.14,low,none
A032654,R06,24.6,2,4803.85,2,31.6,62.1,46.2,2,6245.0,high,none
A032655,R00,59.7,2,6467.31,3,63.1,62.4,39.7,0,8407.5,high,none
A032656,R04,126.6,2,33886.77,4,79.3,52.0,59.1,0,44052.8,high,none
A032657,R04,21.3,4,8754.47,3,34.6,30.6,0.0,0,14007.14,high,none
A032658,R06,42.1,2,18484.53,4,67.9,59.8,50.9,0,24029.89,high,none
A032659,R04,51.7,3,3311.01,2,29.3,28.8,82.8,2,4800.96,low,none
A032660,R07,101.4,2,1533.69,1,85.2,81.0,86.2,0,1993.79,low,none
A032661,R01,18.8,1,1624.22,1,39.1,25.3,77.5,0,1867.85,low,none
A032662,R08,81.3,5,7537.72,3,55.1,44.9,47.1,0,13191.01,high,none
A032663,R08,116.9,1,35953.08,4,32.0,79.8,38.0,0,41346.05,high,none
A032664,R07,63.7,2,3668.57,2,62.6,76.8,45.9,1,4769.14,low,none
A032665,R03,12.5,6,22393.07,4,43.8,61.3,46.3,0,42546.83,high,none
A032666,R06,85.8,2,716.63,0,36.5,23.5,47.5,0,931.62,low,none
A032667,R05,122.6,2,6042.83,3,43.1,56.2,6.5,0,7855.68,high,none
A032668,R03,41.6,2,3218.34,2,38.2,29.4,82.1,0,4183.84,low,none
A032669,R00,15.7,2,2640.74,1,33.3,61.2,60.9,1,3432.97,low,none
A032670,R00,65.0,4,3476.61,2,23.0,66.3,27.3,1,5562.58,high,none
A032671,R08,50.5,2,2066.48,1,49.0,69.9,2.8,0,2686.42,low,dormant
A032672,R06,20.2,1,4616.11,2,70.2,80.3,76.0,1,5308.53,high,large_withdrawal
A032673,R04,83.9,4,4700.77,2,57.0,32.5,57.9,1,7521.23,high,dd_stop
A032674,R01,66.4,3,8087.01,3,65.8,36.9,35.0,0,11726.17,high,none
A032675,R09,49.4,3,3862.6,2,53.4,54.2,32.1,1,5600.76,high,none
A032676,R07,45.2,2,4104.58,2,60.9,68.0,55.1,1,5335.95,high,none
A032677,R09,65.4,1,4545.16,2,97.8,17.2,38.1,0,5226.93,high,none
A032678,R09,22.5,2,2600.03,1,47.1,66.5,66.0,0,3380.04,low,none
A032679,R05,101.0,3,1805.03,1,62.1,62.0,58.7,0,2617.29,low,none
A032680,R07,117.4,2,3562.19,2,35.1,46.5,86.0,0,4630.84,low,none
A032681,R08,45.6,2,775.98,0,54.6,61.6,98.4,0,1008.78,low,none
A032682,R03,39.5,3,1724.17,1,38.1,52.9,63.8,0,2500.04,low,none
A032683,R09,26.9,1,695.31,0,65.3,71.7,54.8,0,799.61,low,none
A032684,R01,16.7,2,1927.47,1,45.6,68.4,78.7,0,2505.72,low,none
A032685,R02,36.2,4,4514.56,2,76.4,32.3,70.1,0,7223.3,high,none
A032686,R04,55.5,2,1079.36,0,55.9,52.4,95.3,0,1403.17,low,large_withdrawal
A032687,R04,86.1,4,2819.39,2,63.1,9.3,56.5,0,4511.02,low,dd_stop
A032688,R07,19.0,4,5162.4,3,25.7,36.7,57.9,0,8259.84,high,dd_stop
A032689,R01,47.2,1,4693.85,2,75.0,60.5,88.1,0,5397.93,high,none
A032690,R07,49.5,3,5199.37,3,64.2,49.9,48.3,0,7539.08,high,none
A032691,R00,73.2,2,874.74,0,61.9,37.0,54.4,0,1137.16,low,none
A032692,R09,33.1,4,5697.47,3,73.8,28.7,48.2,0,9115.95,high,none
A032693,R09,128.6,1,3130.95,2,45.7,43.1,24.9,0,3600.6,low,none
A032694,R02,98.3,4,21720.33,4,94.4,23.2,36.2,1,34752.52,high,none
A032695,R02,59.3,1,3731.55,2,50.1,58.7,44.9,1,4291.28,low,none
A032696,R04,119.9,4,7571.73,3,55.9,54.8,38.4,0,12114.77,high,none
A032697,R00,76.2,1,2799.83,2,69.3,16.4,67.1,1,3219.8,low,none
A032698,R09,110.2,1,2583.79,1,38.3,51.6,43.7,1,2971.35,low,none
A032699,R07,92.4,1,1585.67,1,62.4,49.5,78.6,0,1823.52,low,dd_stop
A032700,R03,69.3,1,132.4,0,44.9,29.2,79.4,0,152.26,low,none
A032701,R02,71.1,2,1229.72,0,51.3,25.9,63.3,0,1598.64,low,none
A032702,R02,60.8,2,11737.22,4,58.9,0.0,47.0,0,15258.39,high,none
A032703,R05,204.5,2,3411.31,2,69.1,67.3,91.2,1,4434.7,low,none
A032704,R00,102.1,5,10321.34,4,79.3,89.1,27.3,0,18062.34,high,dormant
A032705,R08,57.1,3,17156.67,4,36.0,28.7,31.3,2,24877.17,high,dormant
A032706,R09,125.5,1,1761.93,1,43.7,27.3,31.8,2,2026.21,low,dormant
A032707,R02,32.8,2,9617.27,4,86.3,35.3,53.3,1,12502.45,high,none
A032708,R05,62.9,4,716.06,0,60.8,47.9,65.2,0,1145.7,low,none
A032709,R09,33.4,1,1246.3,0,63.2,20.9,38.8,1,1433.25,low,none
A032710,R02,54.1,3,3877.74,2,36.0,38.3,79.8,2,5622.72,high,none
A032711,R04,41.0,2,4727.22,2,21.7,26.7,78.6,0,6145.38,high,none
A032712,R06,56.5,4,4948.69,3,63.7,71.7,72.2,1,7917.91,high,none
A032713,R03,32.9,5,27549.82,4,0.0,61.3,0.0,1,48212.18,high,none
A032714,R07,64.1,1,19418.69,4,56.0,47.0,55.6,1,22331.49,high,none
A032715,R08,17.6,2,5230.04,3,88.5,60.0,54.7,0,6799.05,high,none
A032716,R07,44.0,2,3575.67,2,48.5,58.3,45.4,0,4648.38,low,none
A032717,R03,35.7,4,16019.48,4,61.9,64.9,49.7,0,25631.17,high,none
A032718,R01,3.6,3,2039.72,1,42.6,67.0,78.5,1,2957.59,low,none
A032719,R00,106.0,4,5894.08,3,44.1,54.3,57.3,1,9430.53,high,none
A032720,R02,152.6,2,674.36,0,57.7,63.3,45.1,1,876.67,low,none
A032721,R08,73.0,1,4621.15,2,66.5,69.4,41.6,2,5314.32,high,dormant
A032722,R00,52.4,3,48258.3,4,37.0,57.6,68.3,1,69974.53,high,none
A032723,R01,35.7,1,13681.06,4,21.6,69.8,36.9,0,15733.21,high,none
A032724,R01,62.4,4,5130.99,3,51.9,37.4,18.9,1,8209.58,high,none
A032725,R07,85.4,3,8773.45,3,56.7,46.5,72.7,0,12721.5,high,none
A032726,R01,103.2,2,608.38,0,32.3,69.3,56.4,0,790.9,low,none
A032727,R00,86.5,1,7948.14,3,100.0,46.9,47.9,0,9140.36,high,none
A032728,R01,32.0,2,4407.11,2,18.7,52.3,45.1,0,5729.24,high,none
A032729,R06,38.6,3,15058.28,4,36.3,54.6,56.8,1,21834.51,high,none
A032730,R08,22.7,2,6339.9,3,50.7,27.5,57.8,0,8241.87,high,dormant
A032731,R07,29.0,3,1057.8,0,35.8,46.1,62.2,1,1533.81,low,none
A032732,R04,84.7,5,22250.74,4,63.6,29.1,69.4,0,38938.79,high,dormant
A032733,R09,51.7,5,3002.74,2,46.6,60.6,0.0,0,5254.79,high,none
A032734,R01,87.0,3,28539.18,4,48.1,50.8,68.4,0,41381.81,high,none
A032735,R07,96.8,1,3099.47,2,80.6,17.8,68.5,0,3564.39,low,none
A032736,R05,58.3,1,1319.93,0,83.9,33.4,44.6,0,1517.92,low,none
A032737,R00,90.1,1,1042.57,0,61.9,67.2,37.7,0,1198.95,low,dormant
A032738,R04,44.7,1,717.45,0,61.8,18.8,60.1,0,825.07,low,none
A032739,R02,59.5,2,8680.04,3,98.9,46.0,86.0,0,11284.06,high,none
A032740,R08,17.1,1,2238.88,1,30.7,75.5,40.3,0,2574.71,low,none
A032741,R02,42.8,1,8706.35,3,82.5,31.4,37.8,0,10012.31,high,none
A032742,R07,29.6,3,1436.54,0,68.2,67.6,60.2,0,2082.99,low,none
A032743,R03,13.8,1,6519.03,3,48.3,78.7,52.8,1,7496.89,high,none
A032744,R01,67.2,2,2932.06,2,48.2,45.5,75.9,0,3811.67,low,none
A032745,R05,47.9,1,3481.1,2,37.5,59.6,32.0,1,4003.26,low,none
A032746,R00,39.7,2,7305.96,3,32.1,55.8,77.3,2,9497.74,high,none
A032747,R05,41.1,4,12448.97,4,43.4,42.1,91.1,1,19918.36,high,none
A032748,R01,18.7,4,6713.16,3,8.7,56.2,61.0,0,10741.05,high,none
A032749,R04,79.0,1,20028.23,4,48.0,38.6,20.4,1,23032.47,high,none
A032750,R00,78.8,1,612.09,0,54.8,38.5,26.8,0,703.91,low,none
A032751,R03,31.7,3,1260.13,0,41.4,27.8,10.5,2,1827.19,low,none
A032752,R03,21.7,2,2013.14,1,80.1,32.6,31.2,1,2617.08,low,none
A032753,R02,67.7,5,7058.38,3,77.9,53.0,43.1,1,12352.16,high,none
A032754,R03,132.6,2,697.67,0,52.5,2.9,81.2,2,906.97,low,none
A032755,R00,54.3,3,1132.43,0,85.6,27.5,33.3,1,1642.02,low,none
A032756,R04,85.7,2,5398.15,3,30.9,19.2,53.6,1,7017.6,high,dd_stop
A032757,R01,38.0,2,2108.47,1,49.3,32.3,72.4,0,2741.01,low,none
A032758,R00,61.1,1,501.96,0,9.8,49.3,64.8,0,577.25,low,none
A032759,R01,8.0,2,5659.37,3,49.5,15.8,50.4,2,7357.18,high,none
A032760,R05,35.6,2,2795.97,2,31.5,27.6,35.3,3,3634.76,low,none
A032761,R07,21.2,1,870.73,0,36.6,58.6,34.4,0,1001.34,low,none
A032762,R02,171.5,2,4215.02,2,44.6,70.8,52.4,0,5479.53,high,none
A032763,R06,51.9,3,143.17,0,55.9,28.3,61.6,2,207.6,low,none
A032764,R03,226.4,6,1368.59,0,44.7,47.3,60.9,0,2600.33,low,none
A032765,R02,51.4,4,25878.39,4,27.2,61.2,69.3,0,41405.42,high,none
A032766,R05,67.1,6,9943.75,4,83.7,25.6,46.6,1,18893.12,high,none
A032767,R00,47.5,2,3287.43,2,43.3,81.8,37.7,0,4273.66,low,none
A032768,R07,39.5,3,6154.57,3,46.4,35.6,26.4,0,8924.12,high,none
A032769,R02,65.5,4,833.68,0,59.1,76.2,78.1,0,1333.88,low,none
A032770,R03,83.1,1,20521.87,4,16.1,50.2,61.1,0,23600.15,high,none
A032771,R07,26.2,3,4231.22,2,77.6,44.8,53.4,0,6135.27,high,none
A032772,R06,38.8,1,3772.47,2,27.6,60.6,33.3,0,4338.34,low,none
A032773,R01,16.4,5,4152.26,2,36.6,63.5,43.6,1,7266.46,high,none
A032774,R02,11.3,5,3761.05,2,71.6,33.8,73.4,0,6581.85,high,none
A032775,R04,83.1,1,3466.43,2,48.5,57.4,41.1,1,3986.39,low,none
A032776,R09,77.3,3,17027.89,4,72.2,34.2,98.3,0,24690.44,high,none
A032777,R02,44.9,6,5872.02,3,56.3,78.1,70.8,1,11156.84,high,none
A032778,R08,77.4,1,1982.4,1,56.9,60.8,56.9,0,2279.76,low,none
A032779,R00,85.6,4,2979.48,2,16.9,50.3,64.2,0,4767.17,low,none
A032780,R05,105.5,2,13933.69,4,22.2,70.9,32.9,0,18113.8,high,none
A032781,R05,8.3,2,16128.92,4,80.4,43.5,43.8,0,20967.6,high,large_withdrawal
A032782,R02,53.0,2,883.86,0,58.2,23.1,72.1,0,1149.01,low,none
A032783,R08,21.4,2,4468.34,2,56.2,36.7,60.2,0,5808.84,high,none
A032784,R05,29.1,1,708.9,0,53.9,32.0,70.1,0,815.24,low,none
A032785,R03,27.3,1,4827.85,3,42.6,12.4,31.8,0,5552.02,high,none
A032786,R08,63.7,2,1749.39,1,78.6,69.7,75.2,1,2274.21,low,none
A032787,R03,34.3,2,803.24,0,60.4,29.9,48.6,0,1044.21,low,none
A032788,R03,8.2,3,15599.25,4,65.7,90.3,48.2,0,22618.91,high,none
A032789,R06,71.2,2,12676.0,4,57.7,47.9,59.5,0,16478.8,high,none
A032790,R09,21.0,4,1540.29,1,44.4,34.4,69.7,1,2464.47,low,none
A032791,R01,21.8,3,5970.63,3,49.2,42.8,46.3,0,8657.41,high,none
A032792,R07,246.2,3,3099.57,2,37.9,49.0,49.6,0,4494.37,low,none
A032793,R06,122.7,2,2962.73,2,55.5,47.0,29.9,3,3851.54,low,dormant
A032794,R01,34.4,1,9177.12,3,58.9,32.9,27.8,0,10553.69,high,none
A032795,R09,24.6,1,5460.47,3,47.2,57.3,44.3,0,6279.54,high,none
A032796,R08,80.9,3,3637.77,2,90.4,52.7,64.8,1,5274.77,high,dd_stop
A032797,R07,284.2,1,49753.69,4,87.2,69.4,45.4,0,57216.74,high,none
A032798,R02,141.8,1,3490.8,2,21.7,57.3,40.2,0,4014.42,low,none
A032799,R01,85.8,2,3130.38,2,43.9,98.0,38.5,1,4069.49,low,dormant
A032800,R06,141.1,5,465.22,0,15.4,46.8,74.8,0,814.14,low,none
A032801,R04,73.7,3,46287.5,4,9.9,56.2,54.6,0,67116.88,high,none
A032802,R07,135.1,3,972.65,0,77.9,62.2,37.6,1,1410.34,low,none
A032803,R03,30.7,4,15485.19,4,61.4,48.3,34.2,1,24776.31,high,none
A032804,R03,103.8,4,1208.17,0,82.9,34.2,73.5,0,1933.07,low,none
A032805,R02,49.6,6,3343.99,2,35.0,77.3,56.5,0,6353.58,high,dormant
A032806,R06,84.1,1,7463.27,3,61.0,30.5,84.2,0,8582.76,high,none
A032807,R08,145.4,1,50789.96,4,38.0,48.9,36.9,1,58408.45,high,none
A032808,R09,42.4,6,1422.29,0,35.3,34.1,84.8,1,2702.35,low,none
A032809,R07,29.1,2,19106.51,4,57.3,26.6,7.1,0,24838.47,high,none
A032810,R07,109.9,5,1723.22,1,64.4,48.1,36.0,1,3015.64,low,none
A032811,R08,62.8,2,5359.07,3,64.1,56.3,51.4,1,6966.79,high,none
